Tiempo [Seg.],Velocidad angular [rad /seg],Corriente en armadura [A],Tensión [V],Torque
160.13200000000074,7.17534068982467,0.09219330798670278,2,0.0
160.13300000000075,7.185213296446435,0.09107665854480636,2,0.0
160.13400000000075,7.194874618596738,0.08998390661004026,2,0.0
160.13500000000076,7.204329177992041,0.08891454074987648,2,0.0
160.13600000000076,7.213581399579178,0.08786806047699672,2,0.0
160.13700000000077,7.22263561360633,0.08684397601505328,2,0.0
160.13800000000077,7.231496057649675,0.08584180806944264,2,0.0
160.13900000000078,7.240166878596676,0.08486108760298473,2,0.0
160.14000000000078,7.248652134586912,0.08390135561640306,2,0.0
160.1410000000008,7.256955796911383,0.08296216293350256,2,0.0
160.1420000000008,7.2650817518711595,0.0820430699909451,2,0.0
160.1430000000008,7.273033802596262,0.08114364663252403,2,0.0
160.1440000000008,7.2808156708256115,0.08026347190784115,2,0.0
160.1450000000008,7.288430998648884,0.07940213387529262,2,0.0
160.1460000000008,7.2958833502110965,0.07855922940927103,2,0.0
160.14700000000082,7.3031762133806994,0.07773436401149338,2,0.0
160.14800000000082,7.310313001381984,0.0769271516263671,2,0.0
160.14900000000083,7.317297054392547,0.07613721446030733,2,0.0
160.15000000000083,7.324131641106566,0.07536418280492092,2,0.0
160.15100000000083,7.330819960264623,0.07460769486397478,2,0.0
160.15200000000084,7.337365142150792,0.07386739658406678,2,0.0
160.15300000000084,7.343770250057674,0.0731429414889211,2,0.0
160.15400000000085,7.350038281720096,0.07243399051722921,2,0.0
160.15500000000085,7.35617217071811,0.07174021186396186,2,0.0
160.15600000000086,7.362174787849978,0.07106128082507666,2,0.0
160.15700000000086,7.368048942475776,0.0703968796455493,2,0.0
160.15800000000087,7.373797383832227,0.06974669737065706,2,0.0
160.15900000000087,7.379422802319414,0.06911042970044484,2,0.0
160.16000000000088,7.3849278307599455,0.06848777884730634,2,0.0
160.16100000000088,7.390315045631175,0.06787845339661217,2,0.0
160.1620000000009,7.395586968271046,0.06728216817032173,2,0.0
160.1630000000009,7.400746066058149,0.06669864409351335,2,0.0
160.1640000000009,7.405794753566495,0.06612760806377062,2,0.0
160.1650000000009,7.4107353936955995,0.06556879282336467,2,0.0
160.1660000000009,7.415570298776368,0.06502193683417135,2,0.0
160.1670000000009,7.42030173165332,0.06448678415526563,2,0.0
160.16800000000092,7.424931906743656,0.06396308432313541,2,0.0
160.16900000000092,7.429462991073647,0.06345059223445886,2,0.0
160.17000000000093,7.433897105292857,0.06294906803139069,2,0.0
160.17100000000093,7.438236324666653,0.06245827698930324,2,0.0
160.17200000000093,7.442482680047477,0.06197798940692989,2,0.0
160.17300000000094,7.446638158825328,0.061507980498859915,2,0.0
160.17400000000094,7.450704705857908,0.061048030290333885,2,0.0
160.17500000000095,7.454684224380859,0.060597923514290296,2,0.0
160.17600000000095,7.4585785768985176,0.06015744951061585,2,0.0
160.17700000000096,7.462389586055613,0.05972640212755176,2,0.0
160.17800000000096,7.466119035490303,0.05930457962521011,2,0.0
160.17900000000097,7.469768670668958,0.058891784581155,2,0.0
160.18000000000097,7.473340199703075,0.058487823798004546,2,0.0
160.18100000000098,7.47683529414872,0.058092508213009875,2,0.0
160.18200000000098,7.4802555897888485,0.057705652809569644,2,0.0
160.183000000001,7.483602687398887,0.05732707653063813,2,0.0
160.184000000001,7.486878153495936,0.05695660219398656,2,0.0
160.185000000001,7.490083521071934,0.05659405640927751,2,0.0
160.186000000001,7.4932202903111325,0.056239269496914705,2,0.0
160.187000000001,7.496289929292214,0.05589207540862885,2,0.0
160.188000000001,7.49929387467539,0.055552311649763424,2,0.0
160.18900000000102,7.5022335323747855,0.055219819203223476,2,0.0
160.19000000000102,7.505110278216443,0.05489444245505213,2,0.0
160.19100000000103,7.507925458582237,0.05457602912159961,2,0.0
160.19200000000103,7.510680391040013,0.05426443017825111,2,0.0
160.19300000000104,7.513376364960235,0.053959499789680024,2,0.0
160.19400000000104,7.516014642119448,0.053661095241593675,2,0.0
160.19500000000104,7.518596457290807,0.053369076873939617,2,0.0
160.19600000000105,7.5211230188219895,0.0530833080155419,2,0.0
160.19700000000105,7.523595509200721,0.05280365492013563,2,0.0
160.19800000000106,7.526015085608211,0.052529986703770834,2,0.0
160.19900000000106,7.528382880460738,0.05226217528355576,2,0.0
160.20000000000107,7.530700001939645,0.052000095317711305,2,0.0
164.20000000000107,7.5329675345099965,0.05174362414690803,2,0.12
168.20000000000107,7.447797067205041,0.054072566503901964,2,0.12
172.20000000000107,7.363475980376334,0.0606179181727267,2,0.12
176.20000000000107,7.280560767954885,0.06877064872024367,2,0.12
180.20000000000107,7.199256728190586,0.07746466018544032,2,0.12
184.20000000000107,7.119625794138475,0.08626578494175988,2,0.12
188.20000000000107,7.041671650655881,0.094998640394422,2,0.12
192.20000000000107,6.965374588176362,0.10359378981225452,2,0.12
196.20000000000107,6.89070576888459,0.11202514052765576,2,0.12
200.20000000000107,6.817633060423206,0.12028430333850548,2,0.12
204.20000000000107,6.74612341586874,0.12837009119486908,2,0.12
208.20000000000107,6.676143839262891,0.1362842189137326,2,0.12
212.20000000000107,6.607661771986442,0.14402954281229116,2,0.12
216.20000000000107,6.540645242105244,0.15160934066983064,2,0.12
220.20000000000107,6.475062916820297,0.15902701778662728,2,0.12
224.20000000000107,6.410884115415934,0.16628598755107338,2,0.12
228.20000000000107,6.3480788062106885,0.17338962346471154,2,0.12
232.20000000000107,6.286617597134426,0.18034124041620989,2,0.12
236.20000000000107,6.226471723869718,0.18714408791591808,2,0.12
240.20000000000107,6.16761303716672,0.19380134821011424,2,0.12
244.20000000000107,6.110013989987038,0.20031613637502632,2,0.12
248.20000000000107,6.053647624741494,0.20669150120322527,2,0.12
252.20000000000107,5.998487560726778,0.21293042639642956,2,0.12
256.20000000000107,5.944507981800556,0.21903583186605743,2,0.12
260.20000000000107,5.8916836243079,0.22501057506053604,2,0.12
264.20000000000107,5.839989765260998,0.2308574522865643,2,0.12
268.20000000000107,5.789402210769739,0.23657920001125812,2,0.12
272.20000000000107,5.739897284719047,0.24217849614017972,2,0.12
276.20000000000107,5.691451817688171,0.24765796126955242,2,0.12
280.20000000000107,5.644043136106987,0.25302015991230575,2,0.12
284.20000000000107,5.597649051644293,0.2582676016981398,2,0.12
288.20000000000107,5.552247850823185,0.2634027425480126,2,0.12
292.20000000000107,5.507818284858672,0.2684279858235352,2,0.12
296.20000000000107,5.46433955971277,0.2733456834517866,2,0.12
300.20000000000107,5.42179132636242,0.27815813702606307,2,0.12
304.20000000000107,5.380153671275686,0.28286759888307367,2,0.12
308.20000000000107,5.339407107091782,0.2874762731570839,2,0.12
312.20000000000107,5.299532563500544,0.29198631681149934,2,0.12
316.20000000000107,5.260511378317089,0.2963998406483736,2,0.12
320.20000000000107,5.222325288747502,0.30071891029631065,2,0.12
324.20000000000107,5.184956422841429,0.30494554717722583,2,0.12
328.20000000000107,5.148387291127608,0.3090817294524168,2,0.12
332.20000000000107,5.112600778428394,0.3131293929483874,2,0.12
336.20000000000107,5.077580135849482,0.31709043206285853,2,0.12
340.20000000000107,5.043308972941034,0.3209667006513885,2,0.12
344.20000000000107,5.009771250026591,0.32476001289501916,2,0.12
348.20000000000107,4.976951270696133,0.3284721441493542,2,0.12
